evaluation_id,user_id,od_id,origin_location_id,destination_location_id,planned_departure_time,adjustable_minutes,candidate_index,candidate_departure_time,offset_minutes,is_original_time,route_candidate_id,mapping_quality,mapping_search_mode,mapping_coverage_percent,mapping_connectivity_percent,mapping_length_ratio,matched_link_count,route_distance_m,route_time_sec
EVAL_000021638,user_05726,OD_000016,ORG_001,EXT_011,18:55,60,22,19:45,50,False,C,good,strict,99.92,100.0,1.0216,130,15089,
EVAL_000021639,user_05726,OD_000016,ORG_001,EXT_011,18:55,60,23,19:50,55,False,A,good,strict,100.0,100.0,1.0209,91,16127,
EVAL_000021640,user_05726,OD_000016,ORG_001,EXT_011,18:55,60,23,19:50,55,False,B,good,wide,100.0,100.0,1.0089,72,19973,
EVAL_000021641,user_05726,OD_000016,ORG_001,EXT_011,18:55,60,23,19:50,55,False,C,good,strict,99.92,100.0,1.0216,130,15089,
EVAL_000021642,user_05726,OD_000016,ORG_001,EXT_011,18:55,60,24,19:55,60,False,A,good,strict,100.0,100.0,1.0209,91,16127,
EVAL_000021643,user_05726,OD_000016,ORG_001,EXT_011,18:55,60,24,19:55,60,False,B,good,wide,100.0,100.0,1.0089,72,19973,
EVAL_000021644,user_05726,OD_000016,ORG_001,EXT_011,18:55,60,24,19:55,60,False,C,good,strict,99.92,100.0,1.0216,130,15089,
EVAL_000021645,user_05732,OD_000011,ORG_015,EXT_004,18:30,45,0,17:45,-45,False,A,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000021646,user_05732,OD_000011,ORG_015,EXT_004,18:30,45,0,17:45,-45,False,B,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000021647,user_05732,OD_000011,ORG_015,EXT_004,18:30,45,0,17:45,-45,False,C,good,strict,99.47,100.0,1.0054,93,15121,
EVAL_000021648,user_05732,OD_000011,ORG_015,EXT_004,18:30,45,1,17:50,-40,False,A,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000021649,user_05732,OD_000011,ORG_015,EXT_004,18:30,45,1,17:50,-40,False,B,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000021650,user_05732,OD_000011,ORG_015,EXT_004,18:30,45,1,17:50,-40,False,C,good,strict,99.47,100.0,1.0054,93,15121,
EVAL_000021651,user_05732,OD_000011,ORG_015,EXT_004,18:30,45,2,17:55,-35,False,A,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000021652,user_05732,OD_000011,ORG_015,EXT_004,18:30,45,2,17:55,-35,False,B,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000021653,user_05732,OD_000011,ORG_015,EXT_004,18:30,45,2,17:55,-35,False,C,good,strict,99.47,100.0,1.0054,93,15121,
EVAL_000021654,user_05732,OD_000011,ORG_015,EXT_004,18:30,45,3,18:00,-30,False,A,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000021655,user_05732,OD_000011,ORG_015,EXT_004,18:30,45,3,18:00,-30,False,B,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000021656,user_05732,OD_000011,ORG_015,EXT_004,18:30,45,3,18:00,-30,False,C,good,strict,99.47,100.0,1.0054,93,15121,
EVAL_000021657,user_05732,OD_000011,ORG_015,EXT_004,18:30,45,4,18:05,-25,False,A,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000021658,user_05732,OD_000011,ORG_015,EXT_004,18:30,45,4,18:05,-25,False,B,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000021659,user_05732,OD_000011,ORG_015,EXT_004,18:30,45,4,18:05,-25,False,C,good,strict,99.47,100.0,1.0054,93,15121,
EVAL_000021660,user_05732,OD_000011,ORG_015,EXT_004,18:30,45,5,18:10,-20,False,A,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000021661,user_05732,OD_000011,ORG_015,EXT_004,18:30,45,5,18:10,-20,False,B,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000021662,user_05732,OD_000011,ORG_015,EXT_004,18:30,45,5,18:10,-20,False,C,good,strict,99.47,100.0,1.0054,93,15121,
EVAL_000021663,user_05732,OD_000011,ORG_015,EXT_004,18:30,45,6,18:15,-15,False,A,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000021664,user_05732,OD_000011,ORG_015,EXT_004,18:30,45,6,18:15,-15,False,B,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000021665,user_05732,OD_000011,ORG_015,EXT_004,18:30,45,6,18:15,-15,False,C,good,strict,99.47,100.0,1.0054,93,15121,
EVAL_000021666,user_05732,OD_000011,ORG_015,EXT_004,18:30,45,7,18:20,-10,False,A,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000021667,user_05732,OD_000011,ORG_015,EXT_004,18:30,45,7,18:20,-10,False,B,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000021668,user_05732,OD_000011,ORG_015,EXT_004,18:30,45,7,18:20,-10,False,C,good,strict,99.47,100.0,1.0054,93,15121,
EVAL_000021669,user_05732,OD_000011,ORG_015,EXT_004,18:30,45,8,18:25,-5,False,A,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000021670,user_05732,OD_000011,ORG_015,EXT_004,18:30,45,8,18:25,-5,False,B,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000021671,user_05732,OD_000011,ORG_015,EXT_004,18:30,45,8,18:25,-5,False,C,good,strict,99.47,100.0,1.0054,93,15121,
EVAL_000021672,user_05732,OD_000011,ORG_015,EXT_004,18:30,45,9,18:30,0,True,A,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000021673,user_05732,OD_000011,ORG_015,EXT_004,18:30,45,9,18:30,0,True,B,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000021674,user_05732,OD_000011,ORG_015,EXT_004,18:30,45,9,18:30,0,True,C,good,strict,99.47,100.0,1.0054,93,15121,
EVAL_000021675,user_05732,OD_000011,ORG_015,EXT_004,18:30,45,10,18:35,5,False,A,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000021676,user_05732,OD_000011,ORG_015,EXT_004,18:30,45,10,18:35,5,False,B,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000021677,user_05732,OD_000011,ORG_015,EXT_004,18:30,45,10,18:35,5,False,C,good,strict,99.47,100.0,1.0054,93,15121,
EVAL_000021678,user_05732,OD_000011,ORG_015,EXT_004,18:30,45,11,18:40,10,False,A,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000021679,user_05732,OD_000011,ORG_015,EXT_004,18:30,45,11,18:40,10,False,B,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000021680,user_05732,OD_000011,ORG_015,EXT_004,18:30,45,11,18:40,10,False,C,good,strict,99.47,100.0,1.0054,93,15121,
EVAL_000021681,user_05732,OD_000011,ORG_015,EXT_004,18:30,45,12,18:45,15,False,A,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000021682,user_05732,OD_000011,ORG_015,EXT_004,18:30,45,12,18:45,15,False,B,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000021683,user_05732,OD_000011,ORG_015,EXT_004,18:30,45,12,18:45,15,False,C,good,strict,99.47,100.0,1.0054,93,15121,
EVAL_000021684,user_05732,OD_000011,ORG_015,EXT_004,18:30,45,13,18:50,20,False,A,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000021685,user_05732,OD_000011,ORG_015,EXT_004,18:30,45,13,18:50,20,False,B,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000021686,user_05732,OD_000011,ORG_015,EXT_004,18:30,45,13,18:50,20,False,C,good,strict,99.47,100.0,1.0054,93,15121,
EVAL_000021687,user_05732,OD_000011,ORG_015,EXT_004,18:30,45,14,18:55,25,False,A,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000021688,user_05732,OD_000011,ORG_015,EXT_004,18:30,45,14,18:55,25,False,B,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000021689,user_05732,OD_000011,ORG_015,EXT_004,18:30,45,14,18:55,25,False,C,good,strict,99.47,100.0,1.0054,93,15121,
EVAL_000021690,user_05732,OD_000011,ORG_015,EXT_004,18:30,45,15,19:00,30,False,A,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000021691,user_05732,OD_000011,ORG_015,EXT_004,18:30,45,15,19:00,30,False,B,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000021692,user_05732,OD_000011,ORG_015,EXT_004,18:30,45,15,19:00,30,False,C,good,strict,99.47,100.0,1.0054,93,15121,
EVAL_000021693,user_05732,OD_000011,ORG_015,EXT_004,18:30,45,16,19:05,35,False,A,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000021694,user_05732,OD_000011,ORG_015,EXT_004,18:30,45,16,19:05,35,False,B,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000021695,user_05732,OD_000011,ORG_015,EXT_004,18:30,45,16,19:05,35,False,C,good,strict,99.47,100.0,1.0054,93,15121,
EVAL_000021696,user_05732,OD_000011,ORG_015,EXT_004,18:30,45,17,19:10,40,False,A,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000021697,user_05732,OD_000011,ORG_015,EXT_004,18:30,45,17,19:10,40,False,B,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000021698,user_05732,OD_000011,ORG_015,EXT_004,18:30,45,17,19:10,40,False,C,good,strict,99.47,100.0,1.0054,93,15121,
EVAL_000021699,user_05732,OD_000011,ORG_015,EXT_004,18:30,45,18,19:15,45,False,A,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000021700,user_05732,OD_000011,ORG_015,EXT_004,18:30,45,18,19:15,45,False,B,good,strict,99.47,100.0,1.0055,68,15125,
EVAL_000021701,user_05732,OD_000011,ORG_015,EXT_004,18:30,45,18,19:15,45,False,C,good,strict,99.47,100.0,1.0054,93,15121,
EVAL_000021702,user_05746,OD_000010,ORG_012,EXT_013,17:05,45,0,16:20,-45,False,A,recovered,controlled_recovery,92.0,98.81,0.9948,85,25242,
EVAL_000021703,user_05746,OD_000010,ORG_012,EXT_013,17:05,45,0,16:20,-45,False,B,good,wide,93.16,100.0,1.0055,90,27030,
EVAL_000021704,user_05746,OD_000010,ORG_012,EXT_013,17:05,45,0,16:20,-45,False,C,good,strict,99.23,100.0,0.9961,169,22239,
EVAL_000021705,user_05746,OD_000010,ORG_012,EXT_013,17:05,45,1,16:25,-40,False,A,recovered,controlled_recovery,92.0,98.81,0.9948,85,25242,
EVAL_000021706,user_05746,OD_000010,ORG_012,EXT_013,17:05,45,1,16:25,-40,False,B,good,wide,93.16,100.0,1.0055,90,27030,
EVAL_000021707,user_05746,OD_000010,ORG_012,EXT_013,17:05,45,1,16:25,-40,False,C,good,strict,99.23,100.0,0.9961,169,22239,
EVAL_000021708,user_05746,OD_000010,ORG_012,EXT_013,17:05,45,2,16:30,-35,False,A,recovered,controlled_recovery,92.0,98.81,0.9948,85,25242,
EVAL_000021709,user_05746,OD_000010,ORG_012,EXT_013,17:05,45,2,16:30,-35,False,B,good,wide,93.16,100.0,1.0055,90,27030,
EVAL_000021710,user_05746,OD_000010,ORG_012,EXT_013,17:05,45,2,16:30,-35,False,C,good,strict,99.23,100.0,0.9961,169,22239,
EVAL_000021711,user_05746,OD_000010,ORG_012,EXT_013,17:05,45,3,16:35,-30,False,A,recovered,controlled_recovery,92.0,98.81,0.9948,85,25242,
EVAL_000021712,user_05746,OD_000010,ORG_012,EXT_013,17:05,45,3,16:35,-30,False,B,good,wide,93.16,100.0,1.0055,90,27030,
EVAL_000021713,user_05746,OD_000010,ORG_012,EXT_013,17:05,45,3,16:35,-30,False,C,good,strict,99.23,100.0,0.9961,169,22239,
EVAL_000021714,user_05746,OD_000010,ORG_012,EXT_013,17:05,45,4,16:40,-25,False,A,recovered,controlled_recovery,92.0,98.81,0.9948,85,25242,
EVAL_000021715,user_05746,OD_000010,ORG_012,EXT_013,17:05,45,4,16:40,-25,False,B,good,wide,93.16,100.0,1.0055,90,27030,
EVAL_000021716,user_05746,OD_000010,ORG_012,EXT_013,17:05,45,4,16:40,-25,False,C,good,strict,99.23,100.0,0.9961,169,22239,
EVAL_000021717,user_05746,OD_000010,ORG_012,EXT_013,17:05,45,5,16:45,-20,False,A,recovered,controlled_recovery,92.0,98.81,0.9948,85,25242,
EVAL_000021718,user_05746,OD_000010,ORG_012,EXT_013,17:05,45,5,16:45,-20,False,B,good,wide,93.16,100.0,1.0055,90,27030,
EVAL_000021719,user_05746,OD_000010,ORG_012,EXT_013,17:05,45,5,16:45,-20,False,C,good,strict,99.23,100.0,0.9961,169,22239,
EVAL_000021720,user_05746,OD_000010,ORG_012,EXT_013,17:05,45,6,16:50,-15,False,A,recovered,controlled_recovery,92.0,98.81,0.9948,85,25242,
EVAL_000021721,user_05746,OD_000010,ORG_012,EXT_013,17:05,45,6,16:50,-15,False,B,good,wide,93.16,100.0,1.0055,90,27030,
EVAL_000021722,user_05746,OD_000010,ORG_012,EXT_013,17:05,45,6,16:50,-15,False,C,good,strict,99.23,100.0,0.9961,169,22239,
EVAL_000021723,user_05746,OD_000010,ORG_012,EXT_013,17:05,45,7,16:55,-10,False,A,recovered,controlled_recovery,92.0,98.81,0.9948,85,25242,
EVAL_000021724,user_05746,OD_000010,ORG_012,EXT_013,17:05,45,7,16:55,-10,False,B,good,wide,93.16,100.0,1.0055,90,27030,
EVAL_000021725,user_05746,OD_000010,ORG_012,EXT_013,17:05,45,7,16:55,-10,False,C,good,strict,99.23,100.0,0.9961,169,22239,
EVAL_000021726,user_05746,OD_000010,ORG_012,EXT_013,17:05,45,8,17:00,-5,False,A,recovered,controlled_recovery,92.0,98.81,0.9948,85,25242,
EVAL_000021727,user_05746,OD_000010,ORG_012,EXT_013,17:05,45,8,17:00,-5,False,B,good,wide,93.16,100.0,1.0055,90,27030,
EVAL_000021728,user_05746,OD_000010,ORG_012,EXT_013,17:05,45,8,17:00,-5,False,C,good,strict,99.23,100.0,0.9961,169,22239,
EVAL_000021729,user_05746,OD_000010,ORG_012,EXT_013,17:05,45,9,17:05,0,True,A,recovered,controlled_recovery,92.0,98.81,0.9948,85,25242,
EVAL_000021730,user_05746,OD_000010,ORG_012,EXT_013,17:05,45,9,17:05,0,True,B,good,wide,93.16,100.0,1.0055,90,27030,
EVAL_000021731,user_05746,OD_000010,ORG_012,EXT_013,17:05,45,9,17:05,0,True,C,good,strict,99.23,100.0,0.9961,169,22239,
EVAL_000021732,user_05746,OD_000010,ORG_012,EXT_013,17:05,45,10,17:10,5,False,A,recovered,controlled_recovery,92.0,98.81,0.9948,85,25242,
EVAL_000021733,user_05746,OD_000010,ORG_012,EXT_013,17:05,45,10,17:10,5,False,B,good,wide,93.16,100.0,1.0055,90,27030,
EVAL_000021734,user_05746,OD_000010,ORG_012,EXT_013,17:05,45,10,17:10,5,False,C,good,strict,99.23,100.0,0.9961,169,22239,
EVAL_000021735,user_05746,OD_000010,ORG_012,EXT_013,17:05,45,11,17:15,10,False,A,recovered,controlled_recovery,92.0,98.81,0.9948,85,25242,
EVAL_000021736,user_05746,OD_000010,ORG_012,EXT_013,17:05,45,11,17:15,10,False,B,good,wide,93.16,100.0,1.0055,90,27030,
EVAL_000021737,user_05746,OD_000010,ORG_012,EXT_013,17:05,45,11,17:15,10,False,C,good,strict,99.23,100.0,0.9961,169,22239,
EVAL_000021738,user_05746,OD_000010,ORG_012,EXT_013,17:05,45,12,17:20,15,False,A,recovered,controlled_recovery,92.0,98.81,0.9948,85,25242,
EVAL_000021739,user_05746,OD_000010,ORG_012,EXT_013,17:05,45,12,17:20,15,False,B,good,wide,93.16,100.0,1.0055,90,27030,
EVAL_000021740,user_05746,OD_000010,ORG_012,EXT_013,17:05,45,12,17:20,15,False,C,good,strict,99.23,100.0,0.9961,169,22239,
EVAL_000021741,user_05746,OD_000010,ORG_012,EXT_013,17:05,45,13,17:25,20,False,A,recovered,controlled_recovery,92.0,98.81,0.9948,85,25242,
EVAL_000021742,user_05746,OD_000010,ORG_012,EXT_013,17:05,45,13,17:25,20,False,B,good,wide,93.16,100.0,1.0055,90,27030,
EVAL_000021743,user_05746,OD_000010,ORG_012,EXT_013,17:05,45,13,17:25,20,False,C,good,strict,99.23,100.0,0.9961,169,22239,
EVAL_000021744,user_05746,OD_000010,ORG_012,EXT_013,17:05,45,14,17:30,25,False,A,recovered,controlled_recovery,92.0,98.81,0.9948,85,25242,
EVAL_000021745,user_05746,OD_000010,ORG_012,EXT_013,17:05,45,14,17:30,25,False,B,good,wide,93.16,100.0,1.0055,90,27030,
EVAL_000021746,user_05746,OD_000010,ORG_012,EXT_013,17:05,45,14,17:30,25,False,C,good,strict,99.23,100.0,0.9961,169,22239,
EVAL_000021747,user_05746,OD_000010,ORG_012,EXT_013,17:05,45,15,17:35,30,False,A,recovered,controlled_recovery,92.0,98.81,0.9948,85,25242,
EVAL_000021748,user_05746,OD_000010,ORG_012,EXT_013,17:05,45,15,17:35,30,False,B,good,wide,93.16,100.0,1.0055,90,27030,
EVAL_000021749,user_05746,OD_000010,ORG_012,EXT_013,17:05,45,15,17:35,30,False,C,good,strict,99.23,100.0,0.9961,169,22239,
EVAL_000021750,user_05746,OD_000010,ORG_012,EXT_013,17:05,45,16,17:40,35,False,A,recovered,controlled_recovery,92.0,98.81,0.9948,85,25242,
EVAL_000021751,user_05746,OD_000010,ORG_012,EXT_013,17:05,45,16,17:40,35,False,B,good,wide,93.16,100.0,1.0055,90,27030,
EVAL_000021752,user_05746,OD_000010,ORG_012,EXT_013,17:05,45,16,17:40,35,False,C,good,strict,99.23,100.0,0.9961,169,22239,
EVAL_000021753,user_05746,OD_000010,ORG_012,EXT_013,17:05,45,17,17:45,40,False,A,recovered,controlled_recovery,92.0,98.81,0.9948,85,25242,
EVAL_000021754,user_05746,OD_000010,ORG_012,EXT_013,17:05,45,17,17:45,40,False,B,good,wide,93.16,100.0,1.0055,90,27030,
EVAL_000021755,user_05746,OD_000010,ORG_012,EXT_013,17:05,45,17,17:45,40,False,C,good,strict,99.23,100.0,0.9961,169,22239,
EVAL_000021756,user_05746,OD_000010,ORG_012,EXT_013,17:05,45,18,17:50,45,False,A,recovered,controlled_recovery,92.0,98.81,0.9948,85,25242,
EVAL_000021757,user_05746,OD_000010,ORG_012,EXT_013,17:05,45,18,17:50,45,False,B,good,wide,93.16,100.0,1.0055,90,27030,
EVAL_000021758,user_05746,OD_000010,ORG_012,EXT_013,17:05,45,18,17:50,45,False,C,good,strict,99.23,100.0,0.9961,169,22239,
EVAL_000021759,user_05791,OD_000036,ORG_003,HOME_009,18:25,30,0,17:55,-30,False,A,good,strict,92.51,100.0,1.1267,13,1419,
EVAL_000021760,user_05791,OD_000036,ORG_003,HOME_009,18:25,30,0,17:55,-30,False,B,good,strict,92.51,100.0,1.1267,13,1419,
EVAL_000021761,user_05791,OD_000036,ORG_003,HOME_009,18:25,30,0,17:55,-30,False,C,good,strict,92.51,100.0,1.1267,13,1419,
EVAL_000021762,user_05791,OD_000036,ORG_003,HOME_009,18:25,30,1,18:00,-25,False,A,good,strict,92.51,100.0,1.1267,13,1419,
EVAL_000021763,user_05791,OD_000036,ORG_003,HOME_009,18:25,30,1,18:00,-25,False,B,good,strict,92.51,100.0,1.1267,13,1419,
EVAL_000021764,user_05791,OD_000036,ORG_003,HOME_009,18:25,30,1,18:00,-25,False,C,good,strict,92.51,100.0,1.1267,13,1419,
EVAL_000021765,user_05791,OD_000036,ORG_003,HOME_009,18:25,30,2,18:05,-20,False,A,good,strict,92.51,100.0,1.1267,13,1419,
EVAL_000021766,user_05791,OD_000036,ORG_003,HOME_009,18:25,30,2,18:05,-20,False,B,good,strict,92.51,100.0,1.1267,13,1419,
EVAL_000021767,user_05791,OD_000036,ORG_003,HOME_009,18:25,30,2,18:05,-20,False,C,good,strict,92.51,100.0,1.1267,13,1419,
EVAL_000021768,user_05791,OD_000036,ORG_003,HOME_009,18:25,30,3,18:10,-15,False,A,good,strict,92.51,100.0,1.1267,13,1419,
EVAL_000021769,user_05791,OD_000036,ORG_003,HOME_009,18:25,30,3,18:10,-15,False,B,good,strict,92.51,100.0,1.1267,13,1419,
EVAL_000021770,user_05791,OD_000036,ORG_003,HOME_009,18:25,30,3,18:10,-15,False,C,good,strict,92.51,100.0,1.1267,13,1419,
EVAL_000021771,user_05791,OD_000036,ORG_003,HOME_009,18:25,30,4,18:15,-10,False,A,good,strict,92.51,100.0,1.1267,13,1419,
EVAL_000021772,user_05791,OD_000036,ORG_003,HOME_009,18:25,30,4,18:15,-10,False,B,good,strict,92.51,100.0,1.1267,13,1419,
EVAL_000021773,user_05791,OD_000036,ORG_003,HOME_009,18:25,30,4,18:15,-10,False,C,good,strict,92.51,100.0,1.1267,13,1419,
EVAL_000021774,user_05791,OD_000036,ORG_003,HOME_009,18:25,30,5,18:20,-5,False,A,good,strict,92.51,100.0,1.1267,13,1419,
EVAL_000021775,user_05791,OD_000036,ORG_003,HOME_009,18:25,30,5,18:20,-5,False,B,good,strict,92.51,100.0,1.1267,13,1419,
EVAL_000021776,user_05791,OD_000036,ORG_003,HOME_009,18:25,30,5,18:20,-5,False,C,good,strict,92.51,100.0,1.1267,13,1419,
EVAL_000021777,user_05791,OD_000036,ORG_003,HOME_009,18:25,30,6,18:25,0,True,A,good,strict,92.51,100.0,1.1267,13,1419,
EVAL_000021778,user_05791,OD_000036,ORG_003,HOME_009,18:25,30,6,18:25,0,True,B,good,strict,92.51,100.0,1.1267,13,1419,
EVAL_000021779,user_05791,OD_000036,ORG_003,HOME_009,18:25,30,6,18:25,0,True,C,good,strict,92.51,100.0,1.1267,13,1419,
EVAL_000021780,user_05791,OD_000036,ORG_003,HOME_009,18:25,30,7,18:30,5,False,A,good,strict,92.51,100.0,1.1267,13,1419,
EVAL_000021781,user_05791,OD_000036,ORG_003,HOME_009,18:25,30,7,18:30,5,False,B,good,strict,92.51,100.0,1.1267,13,1419,
EVAL_000021782,user_05791,OD_000036,ORG_003,HOME_009,18:25,30,7,18:30,5,False,C,good,strict,92.51,100.0,1.1267,13,1419,
EVAL_000021783,user_05791,OD_000036,ORG_003,HOME_009,18:25,30,8,18:35,10,False,A,good,strict,92.51,100.0,1.1267,13,1419,
EVAL_000021784,user_05791,OD_000036,ORG_003,HOME_009,18:25,30,8,18:35,10,False,B,good,strict,92.51,100.0,1.1267,13,1419,
EVAL_000021785,user_05791,OD_000036,ORG_003,HOME_009,18:25,30,8,18:35,10,False,C,good,strict,92.51,100.0,1.1267,13,1419,
EVAL_000021786,user_05791,OD_000036,ORG_003,HOME_009,18:25,30,9,18:40,15,False,A,good,strict,92.51,100.0,1.1267,13,1419,
EVAL_000021787,user_05791,OD_000036,ORG_003,HOME_009,18:25,30,9,18:40,15,False,B,good,strict,92.51,100.0,1.1267,13,1419,
EVAL_000021788,user_05791,OD_000036,ORG_003,HOME_009,18:25,30,9,18:40,15,False,C,good,strict,92.51,100.0,1.1267,13,1419,
EVAL_000021789,user_05791,OD_000036,ORG_003,HOME_009,18:25,30,10,18:45,20,False,A,good,strict,92.51,100.0,1.1267,13,1419,
EVAL_000021790,user_05791,OD_000036,ORG_003,HOME_009,18:25,30,10,18:45,20,False,B,good,strict,92.51,100.0,1.1267,13,1419,
EVAL_000021791,user_05791,OD_000036,ORG_003,HOME_009,18:25,30,10,18:45,20,False,C,good,strict,92.51,100.0,1.1267,13,1419,
EVAL_000021792,user_05791,OD_000036,ORG_003,HOME_009,18:25,30,11,18:50,25,False,A,good,strict,92.51,100.0,1.1267,13,1419,
EVAL_000021793,user_05791,OD_000036,ORG_003,HOME_009,18:25,30,11,18:50,25,False,B,good,strict,92.51,100.0,1.1267,13,1419,
EVAL_000021794,user_05791,OD_000036,ORG_003,HOME_009,18:25,30,11,18:50,25,False,C,good,strict,92.51,100.0,1.1267,13,1419,
EVAL_000021795,user_05791,OD_000036,ORG_003,HOME_009,18:25,30,12,18:55,30,False,A,good,strict,92.51,100.0,1.1267,13,1419,
EVAL_000021796,user_05791,OD_000036,ORG_003,HOME_009,18:25,30,12,18:55,30,False,B,good,strict,92.51,100.0,1.1267,13,1419,
EVAL_000021797,user_05791,OD_000036,ORG_003,HOME_009,18:25,30,12,18:55,30,False,C,good,strict,92.51,100.0,1.1267,13,1419,
EVAL_000021798,user_05795,OD_000003,ORG_007,EXT_006,17:10,30,0,16:40,-30,False,A,recovered,controlled_recovery,93.91,98.63,0.9617,74,16508,
EVAL_000021799,user_05795,OD_000003,ORG_007,EXT_006,17:10,30,0,16:40,-30,False,B,good,strict,98.97,100.0,0.9988,78,17591,
EVAL_000021800,user_05795,OD_000003,ORG_007,EXT_006,17:10,30,0,16:40,-30,False,C,good,strict,96.22,100.0,1.0019,126,16127,
EVAL_000021801,user_05795,OD_000003,ORG_007,EXT_006,17:10,30,1,16:45,-25,False,A,recovered,controlled_recovery,93.91,98.63,0.9617,74,16508,
EVAL_000021802,user_05795,OD_000003,ORG_007,EXT_006,17:10,30,1,16:45,-25,False,B,good,strict,98.97,100.0,0.9988,78,17591,
EVAL_000021803,user_05795,OD_000003,ORG_007,EXT_006,17:10,30,1,16:45,-25,False,C,good,strict,96.22,100.0,1.0019,126,16127,
EVAL_000021804,user_05795,OD_000003,ORG_007,EXT_006,17:10,30,2,16:50,-20,False,A,recovered,controlled_recovery,93.91,98.63,0.9617,74,16508,
EVAL_000021805,user_05795,OD_000003,ORG_007,EXT_006,17:10,30,2,16:50,-20,False,B,good,strict,98.97,100.0,0.9988,78,17591,
EVAL_000021806,user_05795,OD_000003,ORG_007,EXT_006,17:10,30,2,16:50,-20,False,C,good,strict,96.22,100.0,1.0019,126,16127,
EVAL_000021807,user_05795,OD_000003,ORG_007,EXT_006,17:10,30,3,16:55,-15,False,A,recovered,controlled_recovery,93.91,98.63,0.9617,74,16508,
EVAL_000021808,user_05795,OD_000003,ORG_007,EXT_006,17:10,30,3,16:55,-15,False,B,good,strict,98.97,100.0,0.9988,78,17591,
EVAL_000021809,user_05795,OD_000003,ORG_007,EXT_006,17:10,30,3,16:55,-15,False,C,good,strict,96.22,100.0,1.0019,126,16127,
EVAL_000021810,user_05795,OD_000003,ORG_007,EXT_006,17:10,30,4,17:00,-10,False,A,recovered,controlled_recovery,93.91,98.63,0.9617,74,16508,
EVAL_000021811,user_05795,OD_000003,ORG_007,EXT_006,17:10,30,4,17:00,-10,False,B,good,strict,98.97,100.0,0.9988,78,17591,
EVAL_000021812,user_05795,OD_000003,ORG_007,EXT_006,17:10,30,4,17:00,-10,False,C,good,strict,96.22,100.0,1.0019,126,16127,
EVAL_000021813,user_05795,OD_000003,ORG_007,EXT_006,17:10,30,5,17:05,-5,False,A,recovered,controlled_recovery,93.91,98.63,0.9617,74,16508,
EVAL_000021814,user_05795,OD_000003,ORG_007,EXT_006,17:10,30,5,17:05,-5,False,B,good,strict,98.97,100.0,0.9988,78,17591,
EVAL_000021815,user_05795,OD_000003,ORG_007,EXT_006,17:10,30,5,17:05,-5,False,C,good,strict,96.22,100.0,1.0019,126,16127,
EVAL_000021816,user_05795,OD_000003,ORG_007,EXT_006,17:10,30,6,17:10,0,True,A,recovered,controlled_recovery,93.91,98.63,0.9617,74,16508,
EVAL_000021817,user_05795,OD_000003,ORG_007,EXT_006,17:10,30,6,17:10,0,True,B,good,strict,98.97,100.0,0.9988,78,17591,
